"","X.3","X.2","X.1","X","institutionCode","collectionCode","collectionID","occurrenceID","catalogNumber","family","scientificName","taxonID","scientificNameAuthorship","genus","subgenus","specificEpithet","verbatimTaxonRank","infraspecificEpithet","cultivarEpithet","taxonRank","identifiedBy","dateIdentified","identificationReferences","recordedBy","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","sex","individualCount","country","countryCode","stateProvince","county","municipality","locality","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","rights.x","recordID","references","identifier","accessURI","thumbnailAccessURI","goodQualityAccessURI","rights.y","Owner","creator","UsageTerms","total_n","median_itd","sd_itd","verbatimScientificName","acceptedSpecies","developmentYear","tmean_annual","ppt_annual","urban_fraction","cropland_fraction","grazing_fraction","pasture_fraction","nlcd_year","nlcd_value","nlcd_class"
"6462",6462,840,840,840,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","4cc546ae-cd54-479a-82d1-5b42a4fd3c48","UCSBIZC00009410","Andrenidae","Andrena",1827,"Fabricius, 1775","Andrena","","",NA,"",NA,"Genus","Jamie Pawelek","2017",NA,"F.I. Richardson","","04/05/1956",1956,4,5,96,NA,"04/05/1956","","","female",1,"United States","US","California","Santa Barbara","","Refugio Canyon","",34.499476,-120.077838,"WGS84",8159,"","http://creativecommons.org/publicdomain/zero/1.0/","097549c5-6c5f-43de-bab1-e9e8aa77010b","https://library.big-bee.net/portal/collections/individual/index.php?occid=68509","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009410_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009410_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009410_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009410_had_lbs00009410.jpg","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",5,0.203913319,0.047862716,NA,NA,1955,9.335000038,1528.2119748,0,3.997761726,10.19490719,0,NA,NA,NA
"6463",6463,841,841,841,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","f4c0a0a5-bf38-4490-bfe2-77ff2b55e3ba","UCSBIZC00009414","Andrenidae","Andrena",1827,"Fabricius, 1775","Andrena","","",NA,"",NA,"Genus","Jamie Pawelek","2017",NA,"","","1968-04",1968,4,0,NA,NA,"1968-4","","","male",1,"United States","US","California","Santa Barbara","","Coastal Slope, Goddard","",34.437101,-119.764221,"WGS84",14282,"","http://creativecommons.org/publicdomain/zero/1.0/","e4128510-c4ad-4236-abcc-fda523e8d23f","https://library.big-bee.net/portal/collections/individual/index.php?occid=68510","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009414_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009414_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009414_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009414_had_lbs00009414.jpg","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",4,0.1548835,0.020998448,NA,NA,1967,12.1260004,1776.9360348,35,2.962956667,13.82537746,0,NA,NA,NA
"6464",6464,842,842,842,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","96286af2-de7b-4409-895f-b5c45500d37f","UCSBIZC00009417","Andrenidae","Andrena",1827,"Fabricius, 1775","Andrena","","",NA,"",NA,"Genus","Jamie Pawelek","2017",NA,"","","5/24/70",1970,5,24,144,NA,"5/24/70","","","female",1,"United States","US","California","Tulare","","Redwood Meadow","",35.804674,-118.682866,"WGS84",17567,"","http://creativecommons.org/publicdomain/zero/1.0/","1cd832f0-363c-4100-a59f-9c714265a242","https://library.big-bee.net/portal/collections/individual/index.php?occid=68511","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009417_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009417_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009417_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009417_had_lbs00009417.jpg","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",5,0.22847753,0.025769793,NA,NA,1969,5.347000122,4590.2519532,2,6.452390194,14.52324772,0,NA,NA,NA
"6465",6465,843,843,843,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","66b01937-7270-45af-88fc-8895cc37603f","UCSBIZC00009434","Andrenidae","Andrena",1827,"Fabricius, 1775","Andrena","","",NA,"",NA,"Genus","Jamie Pawelek","2017",NA,"","","1968-04",1968,4,0,NA,NA,"1968-4","","","male",1,"United States","US","California","Santa Barbara","","Coastal Slope, Goddard","",34.437101,-119.764221,"WGS84",14282,"","http://creativecommons.org/publicdomain/zero/1.0/","fce33832-ea9b-48a0-b696-3c2f5f5a96e1","https://library.big-bee.net/portal/collections/individual/index.php?occid=68513","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009434_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009434_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009434_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009434_had_lbs00009434.jpg","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",4,0.145930043,0.015372818,NA,NA,1967,12.1260004,1776.9360348,35,2.962956667,13.82537746,0,NA,NA,NA
"6466",6466,844,844,844,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","55967623-1a3e-4e98-8084-2351d6902981","UCSBIZC00009440","Andrenidae","Andrena",1827,"Fabricius, 1775","Andrena","","",NA,"",NA,"Genus","Jamie Pawelek","2017",NA,"D. Gordon","","5/25/83",1983,5,25,145,NA,"5/25/83","","field by river","female",1,"United States","US","California","Santa Barbara","","Oso","",34.546854,-119.770079,"WGS84",1992,"","http://creativecommons.org/publicdomain/zero/1.0/","422a9217-c2ce-4f9a-b191-354d827a7656","https://library.big-bee.net/portal/collections/individual/index.php?occid=68514","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009440_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009440_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009440_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009440_had_lbs00009440.jpg","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",5,0.275962078,0.083539664,NA,NA,1982,9.335000038,1560.7800288,0,0.816498101,14.22636986,14.22636986,NA,NA,NA
"6467",6467,845,845,845,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","0a91b6ab-bc6c-4781-a9fa-1cfbbf1fb31b","UCSBIZC00009452","Andrenidae","Andrena",1827,"Fabricius, 1775","Andrena","","",NA,"",NA,"Genus","Jamie Pawelek","2017",NA,"Eduardo Moria","","5/28/68",1968,5,28,149,NA,"5/28/68","","","female",1,"United States","US","California","Santa Barbara","","Santa Ynez Valley","",34.584154,-120.097368,"WGS84",6152,"","http://creativecommons.org/publicdomain/zero/1.0/","e7b45c6e-5a1f-469b-bd18-1719c6e54219","https://library.big-bee.net/portal/collections/individual/index.php?occid=68515","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009452_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009452_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009452_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009452_had_lbs00009452.jpg","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",5,0.281045746,0.079784411,NA,NA,1967,11.53300095,1747.0200804,0,21.09391785,30.83506393,0,NA,NA,NA
"6468",6468,846,846,846,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","a89e940d-a8cd-43ff-9c25-0c3233df3070","UCSBIZC00009459","Andrenidae","Andrena",1827,"Fabricius, 1775","Andrena","","",NA,"",NA,"Genus","Jamie Pawelek","2017",NA,"","","1972",1972,0,0,NA,NA,"1972","","","female",1,"United States","US","California","Santa Barbara","","Santa Ynez Valley","",34.584154,-120.097368,"WGS84",6152,"","http://creativecommons.org/publicdomain/zero/1.0/","62f4e448-7dbe-434d-b131-67b747d3e120","https://library.big-bee.net/portal/collections/individual/index.php?occid=68516","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009459_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009459_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009459_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009459_had_lbs00009459.jpg","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",6,0.165155658,0.021340473,NA,NA,1971,10.82300091,259.53600312,0,21.09391785,30.83506393,0,NA,NA,NA
"6469",6469,933,933,933,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","2f835a43-e75f-40e0-9cdc-aee4b2a0e7aa","UCSBIZC00009793","Apidae","Bombus vosnesenskii",7022,"Radoszkowski, 1862","Bombus","","vosnesenskii",NA,"",NA,"Species","Jamie Pawelek","2017",NA,"UCSB Zoology 126: Pritchett","","5/24/85",1985,5,24,144,NA,"5/24/85","","","male",1,"United States","US","California","","","Yosemite National Park","",37.848325,-119.556977,"WGS84",38121,"","http://creativecommons.org/publicdomain/zero/1.0/","cb462738-8ce2-4e34-9b65-1c42bf2b9cc0","https://library.big-bee.net/portal/collections/individual/index.php?occid=68719","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009793_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009793_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009793_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009793_had_lbs.JPG","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",3,0.372327552,0.053247115,NA,NA,1985,-3.147000074,346.82400516,0,0,0,0,1985,52,"Shrub/Scrub"
"6470",6470,934,934,934,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","0b54583b-4e60-4d79-971a-f3696c798a4d","UCSBIZC00009794","Apidae","Bombus vosnesenskii",7022,"Radoszkowski, 1862","Bombus","","vosnesenskii",NA,"",NA,"Species","Rachel Behm","2017",NA,"","","5/24/15",2015,5,24,144,NA,"5/24/15","","","female",1,"United States","US","California","Santa Barbara","Santa Barbara","Victoria Street","",34.423133,-119.707051,"WGS84",1436,"","http://creativecommons.org/publicdomain/zero/1.0/","35ec9c61-5a62-4e68-830f-73decc8bcb7f","https://library.big-bee.net/portal/collections/individual/index.php?occid=68720","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009794_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009794_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009794_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009794_had_lbs.JPG","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",5,0.79157525,0.063467342,NA,NA,2015,14.9470005,419.65200804,45,0,0,0,2015,23,"Developed, Medium Intensity"
"6471",6471,847,847,847,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","ddd883a0-4f84-492b-b3a7-1350949b82da","UCSBIZC00009795","Apidae","Bombus vosnesenskii",7022,"Radoszkowski, 1862","Bombus","","vosnesenskii",NA,"",NA,"Species","Rachel Behm","2017",NA,"","","05/10/2015",2015,5,10,130,NA,"05/10/2015","On label: DD (collector?)","","female",1,"United States","US","California","Santa Barbara","Santa Barbara","University of California, Santa Barbara Lagoon area","",34.408606,-119.847083,"WGS84",548,"","http://creativecommons.org/publicdomain/zero/1.0/","f5e326fd-567f-4326-ad51-a16d00923e1b","https://library.big-bee.net/portal/collections/individual/index.php?occid=68520","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009795_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009795_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009795_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009795_had_lbs00009795.jpg","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",4,0.532872235,0.050553519,NA,NA,2015,13.48800087,291.52800756,0,0,0,0,2015,11,"Open Water"
"6472",6472,2791,2791,2791,NA,NA,NA,NA,"UCSBIZC00009798","Apidae","Bombus melanopygus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/03/1989",1989,6,3,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"University of California, Santa Barbara",NA,34.412534,-119.847305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.382609093,0.053082887,"Bombus melanopygus Nylander, 1848","Bombus melanopygus",1989,10.00400066,163.25999448,0,0.021497995,0.261524767,0,1988,22,"Developed, Low Intensity"
"6473",6473,935,935,935,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","c37b8078-454d-4cf1-aa34-8ab271923295","UCSBIZC00009801","Apidae","Bombus vosnesenskii",7022,"Radoszkowski, 1862","Bombus","","vosnesenskii",NA,"",NA,"Species","Jamie Pawelek","2017",NA,"Kevin Phan","","6/21/16",2016,6,21,173,NA,"6/21/16","","found on California poppy","female",1,"United States","US","California","Santa Barbara","Santa Barbara","University of California, Santa Barbara West Lagoon","",34.4059,-119.8444,"",NA,"","http://creativecommons.org/publicdomain/zero/1.0/","02003fa2-0878-4f78-bb39-6529c58817a3","https://library.big-bee.net/portal/collections/individual/index.php?occid=68721","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009801_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009801_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009801_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009801_had_lbs.JPG","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",4,0.384123325,0.077862732,NA,NA,2016,12.74300098,1030.07995608,0,0,0,0,2016,22,"Developed, Low Intensity"
"6474",6474,936,936,936,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","65bbf02c-2ecf-4c04-96b3-353297b4ef6d","UCSBIZC00009810","Apidae","Xylocopa tabaniformis orpifex",50359,"Smith, 1874","Xylocopa","","tabaniformis",NA,"orpifex",NA,"Subspecies","Rachel Behm","2017",NA,"B. Richers","","11/05/2003",2003,11,5,309,NA,"11-V-2003","prep: K. Townsend","","male",1,"United States","US","California","Santa Clara","Sunnyvale","Sunnyvale","",37.354108,-121.955236,"WGS84",6717,"","http://creativecommons.org/publicdomain/zero/1.0/","48c5fe54-33ec-40a9-bf5a-fc74bfd888f5","https://library.big-bee.net/portal/collections/individual/index.php?occid=68723","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009810_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009810_had_lbs.JPG","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009810_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009810_had_lbs00009810.jpg","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",4,0.545978475,0.055910243,NA,NA,2002,8.653000832,230.28000636,376,0,0,0,2002,22,"Developed, Low Intensity"
"6475",6475,937,937,937,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","5068d1cf-5fab-41f4-8e61-2f789f3dc4a2","UCSBIZC00009812","Apidae","Bombus vosnesenskii",7022,"Radoszkowski, 1862","Bombus","","vosnesenskii",NA,"",NA,"Species","Jamie Pawelek","2017",NA,"","","1972-05",1972,5,0,NA,NA,"1972-5","","","male",1,"United States","US","California","Santa Barbara","","Refugio Canyon","",34.490317,-119.781731,"WGS84",15811,"","http://creativecommons.org/publicdomain/zero/1.0/","0a36ba1c-dfd5-4021-bc58-96f5e24343ec","https://library.big-bee.net/portal/collections/individual/index.php?occid=68724","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009812_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009812_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009812_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009812_had_lbs.JPG","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",5,0.414354644,0.044969497,NA,NA,1972,11.0350008,77.783998488,0,2.962956667,13.82537746,0,NA,NA,NA
"6476",6476,938,938,938,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","d6ef965a-7ec1-4982-81cf-45ae1cfc7a3e","UCSBIZC00009813","Apidae","Bombus vosnesenskii",7022,"Radoszkowski, 1862","Bombus","","vosnesenskii",NA,"",NA,"Species","Jamie Pawelek","2017",NA,"","","1972-05",1972,5,0,NA,NA,"1972-5","","","female",1,"United States","US","California","Santa Barbara","Santa Barbara","University of California, Santa Barbara Campus","",34.412534,-119.847305,"WGS84",722,"","http://creativecommons.org/publicdomain/zero/1.0/","3f169038-83d5-4868-bcdb-66ad6f40e991","https://library.big-bee.net/portal/collections/individual/index.php?occid=68725","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009813_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009813_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009813_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009813_had_lbs.JPG","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",3,0.436583828,0.055429677,NA,NA,1972,10.20800018,61.355998992,0,0.017858971,0.291190982,0,NA,NA,NA
"6477",6477,939,939,939,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","a3304d4f-d8d7-4df2-9aa0-30fd52bda516","UCSBIZC00009818","Apidae","Bombus vosnesenskii",7022,"Radoszkowski, 1862","Bombus","","vosnesenskii",NA,"",NA,"Species","Jamie Pawelek","2017",NA,"","","4/24/70",1970,4,24,114,NA,"4/24/70","","","female",1,"United States","US","California","Santa Barbara","Goleta","Slough","",34.414375,-119.878719,"WGS84",850,"","http://creativecommons.org/publicdomain/zero/1.0/","f70a3233-a13e-446d-868d-fdc92aaca718","https://library.big-bee.net/portal/collections/individual/index.php?occid=68728","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009818_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009818_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009818_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009818_had_lbs.JPG","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",5,0.693480825,0.056571216,NA,NA,1970,11.78200054,1002.44403072,0,0.017858971,0.291190982,0,NA,NA,NA
"6478",6478,848,848,848,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","2fafadf7-cfe3-48f4-9d6e-c3db98ba7acc","UCSBIZC00009819","Apidae","Bombus crotchii",6802,"Cresson, 1878","Bombus","","crotchii",NA,"",NA,"Species","Jaime Pawelek","2017",NA,"","","1900",1900,0,0,NA,NA,"1900-1999","""Goddard"" decided to be an old campground named Goddard, no longer on maps, found on https://mapcarta.com/23050934","","female",1,"United States","US","California","Santa Barbara","","Goddard","",34.50166,-119.83875,"",NA,"","http://creativecommons.org/publicdomain/zero/1.0/","b278ad76-0e77-4b2a-a58e-5bba3b4db4ec","https://library.big-bee.net/portal/collections/individual/index.php?occid=68529","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009819_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009819_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009819_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009819_had_lbs.JPG","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC0 1.0 (Public-domain)",4,0.479411272,0.045230607,NA,NA,1900,12.95200062,1318.7760312,0,1.693032265,8.329230309,0,NA,NA,NA
"6479",6479,940,940,940,"UCSB","IZC","eb6b0b8b-ec21-488a-8e44-3459e3bdce53","7aa571c3-ba39-4180-ab23-536b91d1c083","UCSBIZC00009823","Apidae","Bombus vosnesenskii",7022,"Radoszkowski, 1862","Bombus","","vosnesenskii",NA,"",NA,"Species","Jamie Pawelek","2017",NA,"","","5/18/85",1985,5,18,138,NA,"5/18/85","plant borgialli","","female",1,"United States","US","California","Santa Barbara","Isla Vista","Isla Vista","",34.413329,-119.860972,"WGS84",2164,"","http://creativecommons.org/publicdomain/zero/1.0/","4cc95a79-104e-4efd-8131-ede337dbeb44","https://library.big-bee.net/portal/collections/individual/index.php?occid=68729","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009823_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009823_had_lbs_lg.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009823_had_lbs_tn.jpg","https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009823_had_lbs.JPG","http://creativecommons.org/publicdomain/zero/1.0/","University of California Santa Barbara Invertebrate Zoology Collection (UCSB-IZC)","","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",3,0.461090303,0.044532604,NA,NA,1985,10.6060009,237.12000276,21,0.021497995,0.261524767,0,1985,22,"Developed, Low Intensity"
